City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
784,90293,33.947305,-118.439841,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0
453,90301,33.956445,-118.358634,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,5832.0,0
453,90302,33.975332,-118.355252,0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,4304.5,0
453,90304,33.936827,-118.359824,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0
453,90305,33.958134,-118.330905,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,6827.5,0
906,90401,34.015481,-118.493231,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0
906,90402,34.035849,-118.503508,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,654.5,0
906,90403,34.031529,-118.491156,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,3268.05,0
906,90404,34.026334,-118.474222,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,0
906,90405,34.005439,-118.477507,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9,0
1019,90501,33.833699,-118.314387,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,0
1019,90502,33.833181,-118.292062,1,0,1,0,50,1,2,0,0,0,2,0,0,0,1,0,0,54.9,2614.1,0
1019,90503,33.840399,-118.353714,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1513.6,0
1019,90504,33.867257,-118.330794,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0
1019,90505,33.807882,-118.347957,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,80.95,0
1094,90601,34.007353,-118.033683,1,0,1,0,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,4676.7,0
1094,90602,33.972119,-118.020188,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,6526.65,0
1094,90603,33.945318,-117.992066,0,0,1,0,27,1,0,2,1,1,1,1,1,1,1,1,3,20.55,583.3,0
1094,90604,33.929704,-118.01208,0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8078.1,0
1094,90605,33.960891,-118.032222,0,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,58.55,3503.5,0
1094,90606,33.976678,-118.065875,1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,0
240,90630,33.818477,-118.038307,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,0
493,90631,33.940619,-117.9513,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,48.75,0
497,90638,33.902045,-118.008961,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,109.05,7108.2,0
640,90640,34.015217,-118.109962,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1802.55,0
692,90650,33.905963,-118.08263,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,1505.15,0
766,90660,33.989524,-118.089299,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1,0
903,90670,33.933565,-118.062611,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,168.5,0
42,90701,33.867593,-118.080637,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,6339.45,0
181,90703,33.8681,-118.067402,0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,66.05,1652.4,0
408,90710,33.798266,-118.300237,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,6392.85,0
518,90713,33.847755,-118.112532,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,0
518,90715,33.841027,-118.078097,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1134.25,0
411,90716,33.830431,-118.074071,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0
559,90720,33.79499,-118.065591,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0
745,90723,33.897122,-118.164432,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,69.4,3058.3,0
891,90731,33.736387,-118.284363,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1769.6,0
891,90732,33.744119,-118.31448,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,0
987,90742,33.719221,-118.073596,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,73.65,1642.75,0
988,90743,33.728273,-118.085304,0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,19.4,578.5,0
1100,90744,33.782068,-118.262263,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,26.2,954.9,0
165,90746,33.859171,-118.252272,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0
556,90802,33.752524,-118.210737,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,1490.4,0
556,90803,33.760458,-118.129725,1,0,1,0,7,0,1,0,2,2,2,0,0,0,2,0,3,38.55,280.0,0
556,90804,33.783047,-118.1486,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1901.25,0
556,90805,33.864622,-118.179626,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,0
556,90806,33.802664,-118.179971,1,0,1,0,72,1,2,0,2,2,2,0,0,0,2,0,1,64.45,4720.0,0
556,90807,33.830099,-118.182239,1,0,1,1,36,1,2,2,1,1,1,1,1,1,2,0,1,25.1,930.95,0
556,90814,33.771612,-118.143866,0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,6770.85,0
556,90815,33.797638,-118.11662,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1835.3,0
556,90822,33.778436,-118.118648,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1588.25,0
18,91001,34.196837,-118.142236,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,75.5,0
36,91006,34.137319,-118.029837,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,0
36,91007,34.128284,-118.047732,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1502.25,0
272,91010,34.145695,-117.95982,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2,0
490,91011,34.234912,-118.153729,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,0
635,91016,34.1528,-118.000482,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,4453.3,0
644,91020,34.2112,-118.230625,0,0,1,0,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,0
936,91024,34.168686,-118.057505,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,323.45,0
748,91101,34.146635,-118.139225,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1401.15,0
748,91103,34.167465,-118.165327,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,0
748,91104,34.165383,-118.123752,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,5931.0,0
748,91105,34.13946,-118.166649,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,2333.85,0
748,91106,34.139402,-118.128658,1,0,0,0,42,1,2,2,1,1,1,1,1,1,1,0,2,25.05,949.85,0
748,91107,34.159007,-118.087353,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,74.85,572.45,0
886,91108,34.122671,-118.112911,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,696.8,0
371,91201,34.17051,-118.289463,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,1381.8,0
371,91203,34.153338,-118.262974,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,47.95,47.95,0
371,91205,34.13658,-118.245839,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.0,45.0,0
371,91208,34.195386,-118.238508,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,90.05,4931.8,0
491,91214,34.239636,-118.245259,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,116.95,0
130,91302,34.130861,-118.68346,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,1261.7,0
149,91303,34.19829,-118.602203,1,0,0,0,45,1,0,0,2,0,2,0,2,2,0,1,2,75.95,3273.8,0
149,91304,34.224377,-118.632656,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1415.85,0
1105,91306,34.209532,-118.577563,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,66.4,3958.2,0
1080,91307,34.199787,-118.68493,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,35.75,2492.25,0
183,91311,34.294142,-118.603883,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,3,18.8,279.2,0
306,91316,34.150354,-118.518292,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,0
672,91320,34.172071,-118.946262,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,755.5,0
691,91324,34.238208,-118.55029,0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,67.45,3252.0,0
871,91340,34.286131,-118.435969,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,0
687,91343,34.238802,-118.482296,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1,0
901,91350,34.502432,-118.41459,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,0
983,91352,34.231053,-118.338307,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,50.5,2566.3,0
1045,91354,34.457005,-118.573726,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171.0,0
1045,91355,34.43987,-118.644609,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,0
997,91356,34.157137,-118.548511,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,99.0,4744.35,0
1011,91360,34.214054,-118.88109,0,0,1,1,64,1,2,1,2,0,0,2,2,2,1,1,0,104.4,6721.6,0
1011,91362,34.191842,-118.822796,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0
1116,91364,34.153733,-118.593408,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.1,1734.65,0
1116,91367,34.178068,-118.615714,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.55,45.55,0
697,91377,34.19225,-118.776874,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,0
968,91381,34.364153,-118.615583,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.7,804.25,0
170,91384,34.506627,-118.699048,0,0,1,0,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,5011.15,0
1053,91401,34.178483,-118.431791,0,0,1,0,43,1,2,0,2,2,0,2,2,2,2,0,1,86.45,3574.5,0
743,91402,34.223768,-118.445461,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,0
931,91403,34.147149,-118.463365,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563.0,0
1053,91405,34.202494,-118.448048,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,0
1053,91406,34.195685,-118.490752,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.75,67.1,0
306,91436,34.152875,-118.486056,1,0,0,0,26,0,1,0,2,2,0,0,0,2,0,1,0,44.65,1156.55,0
121,91501,34.188339,-118.300942,1,0,1,1,29,1,0,0,2,0,0,0,0,2,0,1,3,60.2,1834.15,0
121,91504,34.213049,-118.317651,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,55.45,1477.65,0
121,91505,34.174215,-118.345928,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1706.45,0
121,91506,34.169706,-118.323548,1,0,1,0,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,0
688,91602,34.15136,-118.364786,0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,1327.85,0
977,91604,34.139082,-118.39275,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,31.1,419.7,0
1051,91607,34.165783,-118.399795,1,1,0,0,4,0,1,0,0,2,0,0,2,2,0,1,1,50.95,207.35,0
811,91701,34.132275,-117.611478,1,0,0,1,16,1,2,0,2,2,0,0,0,2,0,1,2,69.1,1083.7,0
53,91702,34.174493,-117.87068,0,0,1,0,46,0,1,0,0,0,0,0,2,2,0,1,2,43.95,2007.85,0
57,91706,34.098275,-117.967399,1,0,0,0,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,5882.75,0
188,91709,33.942895,-117.725644,1,0,0,0,38,1,2,0,2,2,2,2,0,0,0,0,2,69.95,2657.55,0
229,91722,34.097345,-117.906736,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,0
229,91723,34.084747,-117.886844,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,0
229,91724,34.08111,-117.853935,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,20.15,260.7,0
811,91730,34.10097,-117.57882,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0
292,91731,34.079934,-118.046695,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,92.0,266.8,0
956,91733,34.04622,-118.053753,0,0,0,0,41,1,2,2,1,1,1,1,1,1,1,1,3,24.85,962.25,0
811,91737,34.245289,-117.642503,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,36.0,1382.9,0
811,91739,34.133809,-117.523724,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0
372,91740,34.119363,-117.855059,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1399.35,0
372,91741,34.14649,-117.849815,1,0,1,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,150.0,0
499,91744,34.031441,-117.936436,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,167.2,0
403,91745,33.998471,-117.973758,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,0
499,91746,34.038983,-117.991372,1,0,1,0,44,1,0,2,1,1,1,1,1,1,1,1,0,20.5,865.05,0
853,91748,33.976753,-117.897367,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,0
501,91750,34.144703,-117.770299,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,0
627,91752,33.999992,-117.535395,1,0,0,0,24,1,0,0,0,0,0,2,0,0,0,1,1,51.1,1269.6,0
642,91755,34.049172,-118.115022,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,0
660,91759,34.231318,-117.662032,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,54.95,1348.5,0
714,91762,34.057256,-117.667677,1,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,0,20.45,471.55,0
638,91763,34.072121,-117.698319,1,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,1,85.95,5931.75,0
714,91764,34.074087,-117.605618,1,0,1,1,25,1,2,0,0,0,0,0,2,0,0,0,2,60.35,1404.65,0
259,91765,33.992416,-117.807874,1,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,19.8,726.1,0
792,91766,34.042286,-117.756106,0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1961.6,0
792,91767,34.083086,-117.737997,0,0,1,0,59,1,2,0,0,0,2,2,2,0,2,1,0,72.1,4194.85,0
873,91775,34.114772,-118.089431,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,81.05,0
873,91776,34.089927,-118.095645,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.5,76.95,0
1004,91780,34.101608,-118.055848,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,5809.75,0
1042,91784,34.141146,-117.655583,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0
1042,91786,34.105493,-117.660934,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,415.9,0
1079,91790,34.066964,-117.937007,0,0,0,0,51,1,0,2,1,1,1,1,1,1,1,1,0,19.85,996.95,0
1079,91791,34.061634,-117.893169,0,0,1,0,51,1,0,0,2,2,0,2,0,0,1,1,0,60.5,3145.15,0
1079,91792,34.024405,-117.898722,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,19.55,265.3,0
12,91801,34.090925,-118.128164,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0
12,91803,34.074736,-118.145959,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,21.05,21.05,0
16,91901,32.827184,-116.703729,1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,2,71.5,4576.3,0
100,91902,32.67117,-117.00232,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,3,54.65,189.1,0
106,91905,32.677097,-116.304991,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,1,19.2,908.15,0
145,91906,32.673483,-116.472863,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,49.8,49.8,0
191,91911,32.607964,-117.059459,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.5,1500.95,0
191,91913,32.64164,-116.985026,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,5099.15,0
191,91914,32.688506,-116.938632,0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,90.25,6385.95,0
256,91916,32.912664,-116.635387,1,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,0,104.6,6885.75,0
399,91931,32.857946,-116.561917,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,50.2,668.85,0
449,91932,32.579134,-117.119009,0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,1916.2,0
496,91941,32.759327,-116.99726,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,95.4,4613.95,0
496,91942,32.782501,-117.01611,0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,7261.25,0
532,91945,32.733564,-117.033713,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,2459.8,0
655,91948,32.830852,-116.444601,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,2048.8,0
665,91950,32.67102,-117.095235,0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,34.25,163.55,0
770,91962,32.800671,-116.483363,0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,88.6,2888.7,0
801,91963,32.619465,-116.593605,0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,2421.6,0
962,91977,32.726627,-116.994608,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,2292.75,0
962,91978,32.730264,-116.950963,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,70.7,553.4,0
999,91980,32.587557,-116.636816,1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,54.8,3465.7,0
104,92004,33.200369,-116.192313,1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,54.8,1291.3,0
158,92008,33.148116,-117.306043,0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,0
158,92009,33.098018,-117.258203,0,0,0,0,60,0,1,0,2,0,2,0,2,2,2,0,2,53.6,3237.05,0
287,92019,32.785165,-116.862648,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,1,19.35,433.75,0
287,92020,32.79697,-116.969082,0,0,1,1,23,1,2,1,0,0,0,0,0,2,0,0,2,85.6,1868.4,0
287,92021,32.832706,-116.873258,1,0,1,0,72,1,0,0,2,0,2,2,2,2,2,1,2,80.8,5728.55,0
308,92025,33.081478,-117.033814,1,0,0,0,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,390.4,0
308,92027,33.141265,-116.967221,1,1,0,0,31,1,2,1,0,2,0,0,2,0,0,1,2,90.7,2845.15,0
318,92028,33.362575,-117.299644,0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,0
308,92029,33.079834,-117.134275,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,1,0,20.0,886.4,0
469,92036,32.980678,-116.262854,1,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,95.25,1021.55,0
517,92040,32.909873,-116.906774,1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,268.4,0
706,92054,33.351059,-117.420557,1,0,1,0,27,1,2,0,2,0,0,2,2,2,1,0,3,80.85,2204.35,0
733,92059,33.384345,-117.072619,0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,93.3,6398.05,0
803,92064,32.984395,-117.013454,0,0,1,0,35,0,1,0,2,0,0,2,2,0,2,1,1,46.35,1662.05,0
809,92066,33.215251,-116.53633,1,0,1,0,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3600.65,0
814,92067,33.012751,-117.200617,0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,83.55,1329.15,0
910,92070,33.174725,-116.743329,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,19.6,422.5,0
945,92075,33.001813,-117.263628,1,0,1,0,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,4627.65,0
885,92078,33.119028,-117.166036,0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,6717.9,0
1062,92084,33.22784,-117.200024,0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,75.5,637.4,0
1068,92086,33.323705,-116.626907,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.15,117.95,0
814,92091,32.99356,-117.207121,1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,45.2,2460.55,0
869,92107,32.741852,-117.243453,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,1,0,79.25,5731.85,0
869,92109,32.787836,-117.232376,1,0,1,1,53,1,2,0,2,0,2,2,2,2,0,0,2,85.7,4616.1,0
869,92111,32.805518,-117.169052,0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,1,20.1,589.25,0
869,92113,32.697098,-117.116587,1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,750.1,0
869,92114,32.707892,-117.05512,0,0,1,1,28,1,2,0,0,0,0,0,0,0,0,0,3,49.9,1410.25,0
869,92116,32.765299,-117.122565,1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,20.4,743.5,0
869,92119,32.802959,-117.027095,1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,75.4,3865.45,0
869,92120,32.807867,-117.060993,1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,108.15,6825.65,0
869,92121,32.898613,-117.202937,0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,86.25,1340.1,0
869,92123,32.808814,-117.134694,1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,1184.0,0
869,92124,32.827238,-117.089287,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,8477.7,0
869,92126,32.886925,-117.152162,1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,0
869,92127,33.017518,-117.118456,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.15,456.85,0
869,92128,33.000269,-117.072093,0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,331.6,0
869,92130,32.957195,-117.202542,1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,60.95,134.6,0
869,92131,32.89325,-117.087091,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,25.05,125.5,0
896,92173,32.555828,-117.040073,1,0,1,0,41,1,0,0,2,2,2,0,0,0,1,1,0,60.3,2511.3,0
452,92201,33.713891,-116.237257,0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,63.95,2737.05,0
452,92203,33.752938,-116.230055,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,74.3,74.3,0
451,92210,33.537646,-116.291089,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6,0
65,92223,33.946982,-116.977672,1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,0
95,92225,33.674583,-114.71612,1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,19.45,165.35,0
109,92227,33.03933,-115.191857,0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,64.45,1867.6,0
129,92230,33.929812,-116.76058,1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1043.3,0
131,92231,32.690654,-115.431225,1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.5,128.6,0
136,92233,33.143826,-115.497485,0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,110.5,7455.45,0
174,92234,33.829583,-116.474131,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,24.7,0
203,92236,33.680031,-116.171678,1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,77.4,206.15,0
258,92240,33.948558,-116.516976,0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,5869.4,0
258,92241,33.832799,-116.250973,0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,47.6,3377.8,0
284,92242,34.137742,-114.36514,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,1346.2,0
288,92243,32.770393,-115.60915,0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,4946.05,0
448,92251,32.858595,-115.662709,1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,0
468,92252,34.167236,-116.281511,1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,0
608,92254,33.543835,-115.993906,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8,0
649,92256,34.097863,-116.594561,1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,92.95,3415.25,0
681,92257,33.345825,-115.596574,1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,6325.25,0
707,92259,32.698964,-115.886656,0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,25.15,1683.6,0
735,92260,33.694501,-116.412711,1,0,1,0,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3966.3,0
